player_name,player_position,race,example_year,example_team,league_level,player_id
xavier rhodes,DB,nonwhite,2022,dallas_cowboys,NFL,1276
xavier watts,DB,nonwhite,2025,atlanta_falcons,NFL,1277
xavier woods,DB,nonwhite,2025,tennessee_titans,NFL,1278
yusuf corker,DB,white,2023,cincinnati_bengals,NFL,1279
zah frazier,DB,nonwhite,2025,chicago_bears,NFL,1280
zamari walton,DB,nonwhite,2024,los_angeles_chargers,NFL,1281
zane lewis,DB,nonwhite,2022,new_york_jets,NFL,1282
zayne anderson,DB,white,2025,green_bay_packers,NFL,1283
zech mcphearson,DB,nonwhite,2024,jacksonville_jaguars,NFL,1284
zemaiah vaughn,DB,nonwhite,2025,minnesota_vikings,NFL,1285
zion childress,DB,nonwhite,2025,dallas_cowboys,NFL,1286
zy alexander,DB,nonwhite,2025,buffalo_bills,NFL,1287
zyon gilbert,DB,nonwhite,2024,pittsburgh_steelers,NFL,1288
zyon mccollum,DB,nonwhite,2025,tampa_bay_buccaneers,NFL,1289
a'shawn robinson,DL,white,2025,carolina_panthers,NFL,1290
a.j. epenesa,DL,nonwhite,2025,buffalo_bills,NFL,1291
aaron crawford,DL,nonwhite,2022,los_angeles_chargers,NFL,1292
aaron donald,DL,nonwhite,2024,los_angeles_rams,NFL,1293
abdullah anderson,DL,white,2024,tennessee_titans,NFL,1294
abry jones,DL,nonwhite,2021,tennessee_titans,NFL,1295
adam butler,DL,nonwhite,2025,las_vegas_raiders,NFL,1296
adam gotsis,DL,white,2025,tampa_bay_buccaneers,NFL,1297
adam plant,DL,nonwhite,2023,las_vegas_raiders,NFL,1298
adam shuler,DL,nonwhite,2020,san_francisco_49ers,NFL,1299
ade aruna,DL,nonwhite,2020,las_vegas_raiders,NFL,1300
adedayo odeleye,DL,nonwhite,2025,dallas_cowboys,NFL,1301
adetomiwa adebawore,DL,nonwhite,2025,indianapolis_colts,NFL,1302
adin huntington,DL,nonwhite,2025,cleveland_browns,NFL,1303
adrian clayborn,DL,nonwhite,2020,cleveland_browns,NFL,1304
aeneas peebles,DL,nonwhite,2025,baltimore_ravens,NFL,1305
ahmed hassanein,DL,nonwhite,2025,detroit_lions,NFL,1306
aidan hutchinson,DL,white,2025,detroit_lions,NFL,1307
akeem spence,DL,nonwhite,2022,san_francisco_49ers,NFL,1308
akial byers,DL,nonwhite,2022,green_bay_packers,NFL,1309
akiem hicks,DL,nonwhite,2022,tampa_bay_buccaneers,NFL,1310
al woods,DL,nonwhite,2023,new_york_jets,NFL,1311
al-quadin muhammad,DL,nonwhite,2025,detroit_lions,NFL,1312
albert huggins,DL,nonwhite,2024,dallas_cowboys,NFL,1313
aldon smith,DL,nonwhite,2020,dallas_cowboys,NFL,1314
alex barrett,DL,nonwhite,2024,san_francisco_49ers,NFL,1315
alex gubner,DL,,2024,kansas_city_chiefs,NFL,1316
alex huntley,DL,nonwhite,2025,miami_dolphins,NFL,1317
alex okafor,DL,nonwhite,2021,kansas_city_chiefs,NFL,1318
alex tchangam,DL,,2022,seattle_seahawks,NFL,1319
alex williams,DL,,2025,minnesota_vikings,NFL,1320
alex wright,DL,nonwhite,2025,cleveland_browns,NFL,1321
alfred collins,DL,nonwhite,2025,san_francisco_49ers,NFL,1322
ali fayad,DL,,2022,philadelphia_eagles,NFL,1323
ali gaye,DL,nonwhite,2024,tennessee_titans,NFL,1324
alim mcneill,DL,nonwhite,2025,detroit_lions,NFL,1325
allen bailey,DL,nonwhite,2020,atlanta_falcons,NFL,1326
alton robinson,DL,nonwhite,2022,seattle_seahawks,NFL,1327
amani bledsoe,DL,nonwhite,2022,atlanta_falcons,NFL,1328
amare barno,DL,nonwhite,2022,carolina_panthers,NFL,1329
andre carter,DL,nonwhite,2024,cincinnati_bengals,NFL,1330
andre jones,DL,,2023,washington_commanders,NFL,1331
andre jones jr.,DL,nonwhite,2025,buffalo_bills,NFL,1332
andrew billings,DL,nonwhite,2025,chicago_bears,NFL,1333
andrew brown,DL,nonwhite,2023,buffalo_bills,NFL,1334
angelo blackson,DL,nonwhite,2024,arizona_cardinals,NFL,1335
anthony booker,DL,,2025,las_vegas_raiders,NFL,1336
anthony campbell,DL,nonwhite,2025,green_bay_packers,NFL,1337
anthony goodlow,DL,nonwhite,2025,pittsburgh_steelers,NFL,1338
anthony lanier,DL,nonwhite,2020,new_orleans_saints,NFL,1339
anthony montalvo,DL,,2023,washington_commanders,NFL,1340
anthony rush,DL,nonwhite,2022,dallas_cowboys,NFL,1341
anthony zettel,DL,white,2021,san_francisco_49ers,NFL,1342
antonio moultrie,DL,,2023,green_bay_packers,NFL,1343
antwaun woods,DL,nonwhite,2022,arizona_cardinals,NFL,1344
antwuan jackson,DL,nonwhite,2023,carolina_panthers,NFL,1345
arden key,DL,nonwhite,2021,san_francisco_49ers,NFL,1346
arik armstead,DL,nonwhite,2025,jacksonville_jaguars,NFL,1347
armon watts,DL,nonwhite,2024,new_york_giants,NFL,1348
arron mosby,DL,nonwhite,2025,green_bay_packers,NFL,1349
ashton gillotte,DL,nonwhite,2025,kansas_city_chiefs,NFL,1350
austin booker,DL,nonwhite,2025,chicago_bears,NFL,1351
austin bryant,DL,nonwhite,2024,san_francisco_49ers,NFL,1352
austin edwards,DL,nonwhite,2022,kansas_city_chiefs,NFL,1353
austin faoliu,DL,nonwhite,2023,seattle_seahawks,NFL,1354
austin johnson,DL,nonwhite,2025,jacksonville_jaguars,NFL,1355
austin larkin,DL,nonwhite,2022,carolina_panthers,NFL,1356
auzoyah alufohai,DL,nonwhite,2022,jacksonville_jaguars,NFL,1357
avery moss,DL,nonwhite,2020,miami_dolphins,NFL,1358
azeez ojulari,DL,nonwhite,2024,new_york_giants,NFL,1359
azur kamara,DL,nonwhite,2022,kansas_city_chiefs,NFL,1360
b.j. hill,DL,nonwhite,2025,cincinnati_bengals,NFL,1361
barryn sorrell,DL,nonwhite,2025,green_bay_packers,NFL,1362
basil okoye,DL,nonwhite,2025,baltimore_ravens,NFL,1363
beau allen,DL,white,2020,new_england_patriots,NFL,1364
ben banogu,DL,nonwhite,2023,dallas_cowboys,NFL,1365
ben stille,DL,white,2025,atlanta_falcons,NFL,1366
benito jones,DL,nonwhite,2025,miami_dolphins,NFL,1367
benning potoa'e,DL,nonwhite,2024,washington_commanders,NFL,1368
benson mayowa,DL,nonwhite,2020,seattle_seahawks,NFL,1369
benton whitley,DL,nonwhite,2022,minnesota_vikings,NFL,1370
big kat bryant,DL,nonwhite,2022,miami_dolphins,NFL,1371
bilal nichols,DL,nonwhite,2025,arizona_cardinals,NFL,1372
bill murray,DL,white,2021,new_england_patriots,NFL,1373
bill norton,DL,white,2025,los_angeles_rams,NFL,1374
billy winn,DL,nonwhite,2020,green_bay_packers,NFL,1375
bj green ii,DL,nonwhite,2025,jacksonville_jaguars,NFL,1376
bj thompson,DL,nonwhite,2025,kansas_city_chiefs,NFL,1377
bobby brown,DL,nonwhite,2022,los_angeles_rams,NFL,1378
bobby brown iii,DL,nonwhite,2025,carolina_panthers,NFL,1379
braden fiske,DL,white,2025,los_angeles_rams,NFL,1380
bradlee anae,DL,nonwhite,2024,new_york_jets,NFL,1381
bradley chubb,DL,nonwhite,2020,denver_broncos,NFL,1382
braiden mcgregor,DL,white,2025,new_york_jets,NFL,1383
branden jackson,DL,nonwhite,2020,seattle_seahawks,NFL,1384
brandin bryant,DL,nonwhite,2022,buffalo_bills,NFL,1385
brandon dorlus,DL,nonwhite,2025,atlanta_falcons,NFL,1386
brandon dunn,DL,nonwhite,2020,houston_texans,NFL,1387
brandon graham,DL,nonwhite,2025,philadelphia_eagles,NFL,1388
brandon matterson,DL,,2024,tampa_bay_buccaneers,NFL,1389
brandon mebane,DL,nonwhite,2020,los_angeles_chargers,NFL,1390
brandon pili,DL,nonwhite,2025,seattle_seahawks,NFL,1391
brandon williams,DL,nonwhite,2022,kansas_city_chiefs,NFL,1392
branson deen,DL,nonwhite,2024,buffalo_bills,NFL,1393
bravvion roy,DL,nonwhite,2023,baltimore_ravens,NFL,1394
braxton hoyett,DL,nonwhite,2021,new_orleans_saints,NFL,1395
brayden thomas,DL,white,2022,los_angeles_rams,NFL,1396
breeland speaks,DL,nonwhite,2024,jacksonville_jaguars,NFL,1397
breiden fehoko,DL,nonwhite,2024,pittsburgh_steelers,NFL,1398
brent urban,DL,white,2025,baltimore_ravens,NFL,1399
brenton cox jr.,DL,nonwhite,2025,green_bay_packers,NFL,1400
brevin allen,DL,,2024,new_england_patriots,NFL,1401
brian burns,DL,nonwhite,2022,carolina_panthers,NFL,1402
brian price,DL,nonwhite,2021,detroit_lions,NFL,1403
broderick washington,DL,nonwhite,2025,baltimore_ravens,NFL,1404
brodric martin,DL,nonwhite,2025,las_vegas_raiders,NFL,1405
bruce hector,DL,nonwhite,2025,san_francisco_49ers,NFL,1406
bryan bresee,DL,white,2025,new_orleans_saints,NFL,1407
bryan cox,DL,nonwhite,2022,indianapolis_colts,NFL,1408
bryan mone,DL,nonwhite,2023,seattle_seahawks,NFL,1409
bryce huff,DL,nonwhite,2025,san_francisco_49ers,NFL,1410
bryce rodgers,DL,,2022,atlanta_falcons,NFL,1411
buddha jones,DL,,2024,seattle_seahawks,NFL,1412
bunmi rotimi,DL,nonwhite,2022,washington_commanders,NFL,1413
byron cowart,DL,nonwhite,2025,new_york_jets,NFL,1414
byron murphy ii,DL,nonwhite,2025,seattle_seahawks,NFL,1415
byron young,DL,nonwhite,2025,philadelphia_eagles,NFL,1416
c.j. brewer,DL,nonwhite,2025,tampa_bay_buccaneers,NFL,1417
c.j. ravenell,DL,nonwhite,2025,tennessee_titans,NFL,1418
caeveon patton,DL,nonwhite,2023,atlanta_falcons,NFL,1419
calais campbell,DL,nonwhite,2025,arizona_cardinals,NFL,1420
caleb brantley,DL,nonwhite,2020,washington_commanders,NFL,1421
caleb sampson,DL,,2023,indianapolis_colts,NFL,1422
caleb sanders,DL,,2023,philadelphia_eagles,NFL,1423
calijah kancey,DL,nonwhite,2025,tampa_bay_buccaneers,NFL,1424
calvin avery,DL,,2023,minnesota_vikings,NFL,1425
calvin taylor,DL,,2020,pittsburgh_steelers,NFL,1426
cam horsley,DL,white,2025,tennessee_titans,NFL,1427
cam jackson,DL,white,2025,carolina_panthers,NFL,1428
cam murray,DL,,2021,arizona_cardinals,NFL,1429
cam sample,DL,nonwhite,2023,cincinnati_bengals,NFL,1430
cameron heyward,DL,nonwhite,2025,pittsburgh_steelers,NFL,1431
cameron jordan,DL,nonwhite,2024,new_orleans_saints,NFL,1432
cameron malveaux,DL,nonwhite,2022,philadelphia_eagles,NFL,1433
cameron sample,DL,nonwhite,2025,cincinnati_bengals,NFL,1434
cameron thomas,DL,white,2025,cleveland_browns,NFL,1435
cameron young,DL,nonwhite,2024,seattle_seahawks,NFL,1436
camron peterson,DL,,2024,new_orleans_saints,NFL,1437
caraun reid,DL,nonwhite,2021,los_angeles_chargers,NFL,1438
carl davis,DL,nonwhite,2025,washington_commanders,NFL,1439
carl granderson,DL,white,2024,new_orleans_saints,NFL,1440
carl lawson,DL,nonwhite,2025,baltimore_ravens,NFL,1441
carl nassib,DL,white,2021,las_vegas_raiders,NFL,1442
carlo kemp,DL,nonwhite,2023,los_angeles_chargers,NFL,1443
carlos basham,DL,nonwhite,2022,buffalo_bills,NFL,1444
carlos davis,DL,nonwhite,2024,cincinnati_bengals,NFL,1445
carlos dunlap,DL,nonwhite,2020,seattle_seahawks,NFL,1446
carlos watkins,DL,nonwhite,2025,tennessee_titans,NFL,1447
carson taylor,DL,,2022,chicago_bears,NFL,1448
casey rogers,DL,white,2025,new_york_giants,NFL,1449
casey toohill,DL,white,2025,houston_texans,NFL,1450
cassius marsh,DL,white,2020,pittsburgh_steelers,NFL,1451
cavon walker,DL,nonwhite,2020,pittsburgh_steelers,NFL,1452
cedric johnson,DL,white,2025,cincinnati_bengals,NFL,1453
cedrick lattimore,DL,,2020,seattle_seahawks,NFL,1454
chad thomas,DL,nonwhite,2020,cleveland_browns,NFL,1455
chandler jones,DL,nonwhite,2023,las_vegas_raiders,NFL,1456
charles harris,DL,white,2024,philadelphia_eagles,NFL,1457
charles omenihu,DL,white,2025,kansas_city_chiefs,NFL,1458
charles snowden,DL,nonwhite,2025,las_vegas_raiders,NFL,1459
chase winovich,DL,white,2023,miami_dolphins,NFL,1460
chase young,DL,nonwhite,2024,new_orleans_saints,NFL,1461
chauncey golston,DL,nonwhite,2025,new_york_giants,NFL,1462
chauncey rivers,DL,nonwhite,2020,baltimore_ravens,NFL,1463
chris jones,DL,nonwhite,2025,kansas_city_chiefs,NFL,1464
chris odom,DL,nonwhite,2022,cleveland_browns,NFL,1465
chris okoye,DL,nonwhite,2021,los_angeles_chargers,NFL,1466
chris rumph,DL,nonwhite,2023,los_angeles_chargers,NFL,1467
chris rumph ii,DL,nonwhite,2024,los_angeles_chargers,NFL,1468
chris slayton,DL,nonwhite,2023,green_bay_packers,NFL,1469
chris smith,DL,nonwhite,2025,detroit_lions,NFL,1470
chris williams,DL,nonwhite,2025,chicago_bears,NFL,1471
chris wormley,DL,nonwhite,2025,indianapolis_colts,NFL,1472
christian barmore,DL,nonwhite,2025,new_england_patriots,NFL,1473
christian covington,DL,nonwhite,2023,los_angeles_chargers,NFL,1474
christian mccarroll,DL,,2024,new_england_patriots,NFL,1475
christian miller,DL,nonwhite,2021,carolina_panthers,NFL,1476
christian ringo,DL,nonwhite,2022,baltimore_ravens,NFL,1477
christian wilkins,DL,nonwhite,2024,las_vegas_raiders,NFL,1478
christopher hinton,DL,nonwhite,2025,los_angeles_chargers,NFL,1479
cj west,DL,white,2025,san_francisco_49ers,NFL,1480
clelin ferrell,DL,nonwhite,2025,san_francisco_49ers,NFL,1481
clinton mcdonald,DL,nonwhite,2020,arizona_cardinals,NFL,1482
colby wooden,DL,nonwhite,2025,green_bay_packers,NFL,1483
corey liuget,DL,nonwhite,2020,houston_texans,NFL,1484
corey peters,DL,nonwhite,2022,jacksonville_jaguars,NFL,1485
cortez broughton,DL,nonwhite,2023,buffalo_bills,NFL,1486
cory durden,DL,nonwhite,2025,new_england_patriots,NFL,1487
coziah izzard,DL,nonwhite,2025,new_orleans_saints,NFL,1488
cullen wick,DL,,2022,indianapolis_colts,NFL,1489
curtis brooks,DL,nonwhite,2023,washington_commanders,NFL,1490
curtis weaver,DL,nonwhite,2022,cleveland_browns,NFL,1491
d'anthony jones,DL,,2023,chicago_bears,NFL,1492
d.j. coleman,DL,nonwhite,2023,jacksonville_jaguars,NFL,1493
d.j. dale,DL,,2023,buffalo_bills,NFL,1494
d.j. davidson,DL,nonwhite,2023,new_york_giants,NFL,1495
d.j. jones,DL,nonwhite,2025,denver_broncos,NFL,1496
d.j. reader,DL,nonwhite,2024,detroit_lions,NFL,1497
d.j. wonnum,DL,nonwhite,2021,minnesota_vikings,NFL,1498
da'jon terry,DL,nonwhite,2025,los_angeles_rams,NFL,1499
da'shawn hand,DL,nonwhite,2025,los_angeles_chargers,NFL,1500
daeshon hall,DL,nonwhite,2020,san_francisco_49ers,NFL,1501
dalvin tomlinson,DL,nonwhite,2025,arizona_cardinals,NFL,1502
damarcus mitchell,DL,nonwhite,2022,new_england_patriots,NFL,1503
damion daniels,DL,,2022,houston_texans,NFL,1504
damion square,DL,white,2021,cincinnati_bengals,NFL,1505
damon harrison,DL,nonwhite,2020,green_bay_packers,NFL,1506
damontre moore,DL,white,2021,carolina_panthers,NFL,1507
daniel archibong,DL,,2022,pittsburgh_steelers,NFL,1508
daniel ekuale,DL,nonwhite,2025,pittsburgh_steelers,NFL,1509
daniel grzesiak,DL,nonwhite,2024,tampa_bay_buccaneers,NFL,1510
daniel hardy,DL,nonwhite,2025,chicago_bears,NFL,1511
daniel joseph,DL,nonwhite,2022,buffalo_bills,NFL,1512
daniel mccullers,DL,nonwhite,2020,chicago_bears,NFL,1513
daniel ross,DL,nonwhite,2020,jacksonville_jaguars,NFL,1514
daniel wise,DL,nonwhite,2023,kansas_city_chiefs,NFL,1515
danielle hunter,DL,nonwhite,2025,houston_texans,NFL,1516
danny shelton,DL,nonwhite,2023,kansas_city_chiefs,NFL,1517
danny striggow,DL,white,2025,jacksonville_jaguars,NFL,1518
dante barnett,DL,nonwhite,2025,green_bay_packers,NFL,1519
dante fowler,DL,nonwhite,2020,atlanta_falcons,NFL,1520
dante fowler jr.,DL,nonwhite,2025,dallas_cowboys,NFL,1521
dante stills,DL,nonwhite,2025,arizona_cardinals,NFL,1522
daquan jones,DL,nonwhite,2025,buffalo_bills,NFL,1523
darius alexander,DL,nonwhite,2025,new_york_giants,NFL,1524
darius hodge,DL,nonwhite,2022,miami_dolphins,NFL,1525
darius kilgo,DL,nonwhite,2020,denver_broncos,NFL,1526
darius philon,DL,nonwhite,2021,las_vegas_raiders,NFL,1527
darius robinson,DL,nonwhite,2025,arizona_cardinals,NFL,1528
darius stills,DL,,2021,kansas_city_chiefs,NFL,1529
daron payne,DL,nonwhite,2025,washington_commanders,NFL,1530
darrell taylor,DL,nonwhite,2025,new_england_patriots,NFL,1531
darrion daniels,DL,white,2022,atlanta_falcons,NFL,1532
darryl johnson,DL,nonwhite,2021,carolina_panthers,NFL,1533
dashaun mallory,DL,nonwhite,2024,chicago_bears,NFL,1534
datone jones,DL,nonwhite,2020,las_vegas_raiders,NFL,1535
david agoha,DL,nonwhite,2025,tennessee_titans,NFL,1536
david bada,DL,nonwhite,2024,detroit_lions,NFL,1537
david ebuka agoha,DL,nonwhite,2023,las_vegas_raiders,NFL,1538
david irving,DL,nonwhite,2020,las_vegas_raiders,NFL,1539
david moa,DL,nonwhite,2023,tennessee_titans,NFL,1540
david moore,DL,nonwhite,2022,cleveland_browns,NFL,1541
david olajiga,DL,nonwhite,2025,baltimore_ravens,NFL,1542
david onyemata,DL,nonwhite,2025,atlanta_falcons,NFL,1543
david perales,DL,nonwhite,2024,pittsburgh_steelers,NFL,1544
david ugwoegbu,DL,,2024,buffalo_bills,NFL,1545
daviyon nixon,DL,nonwhite,2024,miami_dolphins,NFL,1546
davon godchaux,DL,nonwhite,2025,new_orleans_saints,NFL,1547
davon hamilton,DL,nonwhite,2025,jacksonville_jaguars,NFL,1548
davonte lambert,DL,nonwhite,2020,tampa_bay_buccaneers,NFL,1549
dawuane smoot,DL,nonwhite,2025,jacksonville_jaguars,NFL,1550
daylon mack,DL,nonwhite,2020,arizona_cardinals,NFL,1551
dayo odeyingbo,DL,nonwhite,2025,chicago_bears,NFL,1552
de'shaan dixon,DL,nonwhite,2024,jacksonville_jaguars,NFL,1553
deadrin senat,DL,nonwhite,2024,baltimore_ravens,NFL,1554
dean lowry,DL,white,2025,pittsburgh_steelers,NFL,1555
deatrich wise,DL,nonwhite,2025,washington_commanders,NFL,1556
decarius hawthorne,DL,,2025,los_angeles_rams,NFL,1557
dee ford,DL,nonwhite,2022,san_francisco_49ers,NFL,1558
deforest buckner,DL,nonwhite,2025,indianapolis_colts,NFL,1559
delontae scott,DL,nonwhite,2023,atlanta_falcons,NFL,1560
demarcus christmas,DL,nonwhite,2021,pittsburgh_steelers,NFL,1561
demarcus lawrence,DL,nonwhite,2024,dallas_cowboys,NFL,1562
demarcus walker,DL,nonwhite,2025,washington_commanders,NFL,1563
demarvin leal,DL,nonwhite,2024,pittsburgh_steelers,NFL,1564
demetrius taylor,DL,nonwhite,2022,detroit_lions,NFL,1565
demone harris,DL,nonwhite,2024,atlanta_falcons,NFL,1566
denico autry,DL,nonwhite,2025,houston_texans,NFL,1567
denzel daxon,DL,nonwhite,2025,arizona_cardinals,NFL,1568
deone walker,DL,nonwhite,2025,buffalo_bills,NFL,1569
derek barnett,DL,white,2025,houston_texans,NFL,1570
derek rivers,DL,nonwhite,2024,indianapolis_colts,NFL,1571
derek wolfe,DL,white,2022,baltimore_ravens,NFL,1572
derrick brown,DL,nonwhite,2025,carolina_panthers,NFL,1573
derrick harmon,DL,nonwhite,2025,pittsburgh_steelers,NFL,1574
derrick mclendon,DL,nonwhite,2025,miami_dolphins,NFL,1575
derrick nnadi,DL,nonwhite,2025,kansas_city_chiefs,NFL,1576
derrick tangelo,DL,nonwhite,2022,atlanta_falcons,NFL,1577
deshawn williams,DL,nonwhite,2024,carolina_panthers,NFL,1578
desjuan johnson,DL,nonwhite,2025,los_angeles_rams,NFL,1579
deslin alexandre,DL,nonwhite,2024,green_bay_packers,NFL,1580
desmond evans,DL,nonwhite,2025,tennessee_titans,NFL,1581
desmond little,DL,nonwhite,2025,indianapolis_colts,NFL,1582
desmond watson,DL,nonwhite,2025,tampa_bay_buccaneers,NFL,1583
devaroe lawrence,DL,nonwhite,2021,washington_commanders,NFL,1584
devere levelston,DL,nonwhite,2024,seattle_seahawks,NFL,1585
devonnsha maxwell,DL,,2024,cincinnati_bengals,NFL,1586
devonta davis,DL,nonwhite,2025,indianapolis_colts,NFL,1587
devonte o'malley,DL,,2025,green_bay_packers,NFL,1588
devonte wyatt,DL,nonwhite,2025,green_bay_packers,NFL,1589
dewayne carter,DL,nonwhite,2025,buffalo_bills,NFL,1590
dexter lawrence,DL,nonwhite,2025,new_york_giants,NFL,1591
deyon sizer,DL,nonwhite,2021,denver_broncos,NFL,1592
dion jordan,DL,nonwhite,2020,san_francisco_49ers,NFL,1593
dj coleman,DL,nonwhite,2024,jacksonville_jaguars,NFL,1594
dj davidson,DL,nonwhite,2025,new_york_giants,NFL,1595
dj reader,DL,nonwhite,2025,detroit_lions,NFL,1596
domata peko,DL,nonwhite,2020,arizona_cardinals,NFL,1597
domenique davis,DL,nonwhite,2025,pittsburgh_steelers,NFL,1598
dominique robinson,DL,nonwhite,2025,chicago_bears,NFL,1599
donovan ezeiruaku,DL,nonwhite,2025,dallas_cowboys,NFL,1600
donovan jeter,DL,,2023,new_york_giants,NFL,1601
dontari poe,DL,nonwhite,2020,dallas_cowboys,NFL,1602
dontavius russell,DL,nonwhite,2020,jacksonville_jaguars,NFL,1603
dorance armstrong,DL,nonwhite,2025,washington_commanders,NFL,1604
doug costin,DL,nonwhite,2023,las_vegas_raiders,NFL,1605
drake jackson,DL,nonwhite,2025,washington_commanders,NFL,1606
dre'mont jones,DL,nonwhite,2024,seattle_seahawks,NFL,1607
drew jordan,DL,,2022,carolina_panthers,NFL,1608
durell nchami,DL,nonwhite,2025,indianapolis_colts,NFL,1609
durrell johnson,DL,nonwhite,2024,dallas_cowboys,NFL,1610
durval queiroz,DL,white,2021,miami_dolphins,NFL,1611
dvon j-thomas,DL,nonwhite,2025,tampa_bay_buccaneers,NFL,1612
dylan horton,DL,nonwhite,2025,houston_texans,NFL,1613
earl mitchell,DL,nonwhite,2020,san_francisco_49ers,NFL,1614
earnest brown,DL,nonwhite,2022,los_angeles_rams,NFL,1615
earnest brown iv,DL,nonwhite,2025,dallas_cowboys,NFL,1616
ed oliver,DL,nonwhite,2025,buffalo_bills,NFL,1617
eddie goldman,DL,nonwhite,2025,washington_commanders,NFL,1618
eddie vanderdoes,DL,white,2020,houston_texans,NFL,1619
eddie yarbrough,DL,nonwhite,2021,minnesota_vikings,NFL,1620
efe obada,DL,nonwhite,2024,washington_commanders,NFL,1621
eli ankou,DL,nonwhite,2024,buffalo_bills,NFL,1622
eli mencer,DL,,2020,seattle_seahawks,NFL,1623
elijah chatman,DL,nonwhite,2025,new_york_giants,NFL,1624
elijah garcia,DL,nonwhite,2025,atlanta_falcons,NFL,1625
elijah qualls,DL,nonwhite,2021,new_york_giants,NFL,1626
elijah roberts,DL,nonwhite,2025,tampa_bay_buccaneers,NFL,1627
elijah simmons,DL,nonwhite,2025,tampa_bay_buccaneers,NFL,1628
elijah williams,DL,nonwhite,2025,minnesota_vikings,NFL,1629
emmanuel ogbah,DL,white,2025,jacksonville_jaguars,NFL,1630
eric banks,DL,nonwhite,2025,tampa_bay_buccaneers,NFL,1631
eric gregory,DL,nonwhite,2025,new_england_patriots,NFL,1632
eric johnson,DL,white,2025,indianapolis_colts,NFL,1633
eric watts,DL,nonwhite,2025,new_york_jets,NFL,1634
esezi otomewo,DL,nonwhite,2025,pittsburgh_steelers,NFL,1635
ethan westbrooks,DL,nonwhite,2021,new_orleans_saints,NFL,1636
evan anderson,DL,nonwhite,2025,san_francisco_49ers,NFL,1637
everson griffen,DL,nonwhite,2021,minnesota_vikings,NFL,1638
eyioma uwazurike,DL,nonwhite,2025,denver_broncos,NFL,1639
ezekiel ansah,DL,nonwhite,2020,san_francisco_49ers,NFL,1640
fabien lovett sr.,DL,nonwhite,2025,new_england_patriots,NFL,1641
fatorma mulbah,DL,nonwhite,2025,new_york_jets,NFL,1642
felix anudike-uzomah,DL,nonwhite,2025,kansas_city_chiefs,NFL,1643
fletcher cox,DL,nonwhite,2024,philadelphia_eagles,NFL,1644
foley fatukasi,DL,nonwhite,2025,houston_texans,NFL,1645
folorunso fatukasi,DL,nonwhite,2023,jacksonville_jaguars,NFL,1646
forrest merrill,DL,white,2023,denver_broncos,NFL,1647
frank clark,DL,nonwhite,2022,kansas_city_chiefs,NFL,1648
frank herron,DL,nonwhite,2022,carolina_panthers,NFL,1649
freedom akinmoladun,DL,nonwhite,2021,new_york_jets,NFL,1650
gabe hall,DL,nonwhite,2025,philadelphia_eagles,NFL,1651
