player_name,player_position,race,league_level,example_team,example_year,player_id
ross travis,TE,white,NFL,indianapolis_colts,2018,1529
chris cooley,TE,white,NFL,washington_redskins,2005,1530
eric tomlinson,TE,white,NFL,new_york_jets,2018,1531
pete mitchell,TE,white,NFL,jacksonville_jaguars,1996,1532
jordan akins,TE,nonwhite,NFL,houston_texans,2018,1533
charles clay,TE,nonwhite,NFL,buffalo_bills,2016,1534
jimmy graham,TE,white,NFL,seattle_seahawks,2016,1535
mark andrews,TE,white,NFL,baltimore_ravens,2018,1536
alex smith,TE,white,NFL,san_francisco_49ers,2006,1537
gary barnidge,TE,white,NFL,cleveland_browns,2016,1538
craig cotton,TE,nonwhite,NFL,detroit_lions,1970,1539
jay saldi,TE,white,NFL,dallas_cowboys,1981,1540
tyler eifert,TE,white,NFL,cincinnati_bengals,2015,1541
visanthe shiancoe,TE,nonwhite,NFL,minnesota_vikings,2009,1542
garrett dickerson,TE,nonwhite,NFL,new_york_giants,2018,1543
clark harris,TE,white,NFL,cincinnati_bengals,2010,1544
jordan franks,TE,white,NFL,cincinnati_bengals,2018,1545
don warren,TE,white,NFL,washington_redskins,1982,1546
bubba franks,TE,nonwhite,NFL,green_bay_packers,2002,1547
roland williams,TE,nonwhite,NFL,st_louis_rams,2000,1548
andrew glover,TE,nonwhite,NFL,minnesota_vikings,1998,1549
keith krepfle,TE,white,NFL,philadelphia_eagles,1980,1550
mickey shuler,TE,white,NFL,new_york_jets,1986,1551
scott chandler,TE,white,NFL,new_england_patriots,2015,1552
hakeem valles,TE,nonwhite,NFL,detroit_lions,2018,1553
eric green,TE,nonwhite,NFL,pittsburgh_steelers,1994,1554
durham smythe,TE,white,NFL,miami_dolphins,2018,1555
tony stewart,TE,nonwhite,NFL,oakland_raiders,2008,1556
tyler higbee,TE,white,NFL,los_angeles_rams,2018,1557
emery moorehead,TE,nonwhite,NFL,chicago_bears,1985,1558
anthony becht,TE,white,NFL,new_york_jets,2001,1559
austin hooper,TE,white,NFL,atlanta_falcons,2016,1560
daniel coats,TE,nonwhite,NFL,cincinnati_bengals,2010,1561
steve jordan,TE,nonwhite,NFL,minnesota_vikings,1989,1562
jason witten,TE,white,NFL,dallas_cowboys,2014,1563
benjamin watson,TE,nonwhite,NFL,new_england_patriots,2008,1564
josh hill,TE,white,NFL,new_orleans_saints,2016,1565
delanie walker,TE,nonwhite,NFL,tennessee_titans,2013,1566
tony gonzalez,TE,nonwhite,NFL,kansas_city_chiefs,2008,1567
jeff robinson,TE,nonwhite,NFL,denver_broncos,1996,1568
robert royal,TE,nonwhite,NFL,buffalo_bills,2008,1569
tyrone swoopes,TE,nonwhite,NFL,seattle_seahawks,2018,1570
darrell daniels,TE,nonwhite,NFL,arizona_cardinals,2018,1571
craig stevens,TE,white,NFL,tennessee_titans,2013,1572
george kittle,TE,white,NFL,san_francisco_49ers,2018,1573
clive walford,TE,nonwhite,NFL,oakland_raiders,2016,1574
ron heller,TE,white,NFL,philadelphia_eagles,1988,1575
kellen winslow,TE,nonwhite,NFL,san_diego_chargers,1981,1576
ron middleton,TE,nonwhite,NFL,cleveland_browns,1989,1577
marcus pollard,TE,nonwhite,NFL,indianapolis_colts,1998,1578
bear pascoe,TE,white,NFL,new_york_giants,2010,1579
pat curran,TE,white,NFL,los_angeles_rams,1970,1580
tony mcgee,TE,nonwhite,NFL,cincinnati_bengals,2001,1581
richard quinn,TE,nonwhite,NFL,denver_broncos,2010,1582
keith cash,TE,nonwhite,NFL,kansas_city_chiefs,1993,1583
dan ross,TE,white,NFL,cincinnati_bengals,1981,1584
richard osborne,TE,white,NFL,new_york_jets,1976,1585
cj uzomah,TE,white,NFL,cincinnati_bengals,2018,1586
ed west,TE,nonwhite,NFL,green_bay_packers,1994,1587
troy fumagalli,TE,white,NFL,denver_broncos,2018,1588
blake jarwin,TE,white,NFL,dallas_cowboys,2018,1589
dalton schultz,TE,white,NFL,dallas_cowboys,2018,1590
nick vannett,TE,white,NFL,seattle_seahawks,2018,1591
jonathan hayes,TE,nonwhite,NFL,kansas_city_chiefs,1993,1592
will dissly,TE,white,NFL,seattle_seahawks,2018,1593
marcedes lewis,TE,nonwhite,NFL,jacksonville_jaguars,2012,1594
martellus bennett,TE,nonwhite,NFL,new_england_patriots,2016,1595
jason croom,TE,nonwhite,NFL,buffalo_bills,2018,1596
butch rolle,TE,nonwhite,NFL,buffalo_bills,1991,1597
john sawyer,TE,white,NFL,houston_oilers,1976,1598
shannon sharpe,TE,nonwhite,NFL,denver_broncos,1996,1599
virgil green,TE,nonwhite,NFL,denver_broncos,2016,1600
adam shaheen,TE,white,NFL,chicago_bears,2018,1601
cole wick,TE,white,NFL,detroit_lions,2016,1602
john burke,TE,white,NFL,new_england_patriots,1996,1603
jason dunn,TE,nonwhite,NFL,kansas_city_chiefs,2003,1604
john gilmore,TE,nonwhite,NFL,chicago_bears,2006,1605
fred baxter,TE,nonwhite,NFL,new_york_jets,1997,1606
ed dickson,TE,nonwhite,NFL,baltimore_ravens,2012,1607
raymond chester,TE,nonwhite,NFL,oakland_raiders,1972,1608
jake mcgee,TE,white,NFL,pittsburgh_steelers,2018,1609
zach miller,TE,white,NFL,seattle_seahawks,2012,1610
billy truax,TE,white,NFL,los_angeles_rams,1970,1611
marco battaglia,TE,white,NFL,cincinnati_bengals,2001,1612
david thomas,TE,white,NFL,new_orleans_saints,2009,1613
george fant,TE,nonwhite,NFL,seattle_seahawks,2016,1614
garrett celek,TE,white,NFL,san_francisco_49ers,2018,1615
marshall newhouse,OL,nonwhite,NFL,new_york_giants,2016,1616
nick hardwick,OL,white,NFL,san_diego_chargers,2006,1617
chance warmack,OL,nonwhite,NFL,philadelphia_eagles,2018,1618
roberto garza,OL,white,NFL,chicago_bears,2013,1619
steve wallace,OL,nonwhite,NFL,san_francisco_49ers,1994,1620
jonotthan harrison,OL,nonwhite,NFL,indianapolis_colts,2016,1621
chuck thomas,OL,white,NFL,san_francisco_49ers,1989,1622
jeff backus,OL,white,NFL,detroit_lions,2010,1623
dan feeney,OL,white,NFL,los_angeles_chargers,2018,1624
leonard wester,OL,white,NFL,tampa_bay_buccaneers,2016,1625
tony boselli,OL,white,NFL,jacksonville_jaguars,1996,1626
brian waters,OL,nonwhite,NFL,dallas_cowboys,2013,1627
will montgomery,OL,white,NFL,denver_broncos,2014,1628
eric steinbach,OL,white,NFL,cincinnati_bengals,2005,1629
nick gates,OL,white,NFL,new_york_giants,2018,1630
howard ballard,OL,nonwhite,NFL,buffalo_bills,1991,1631
geoff schwartz,OL,white,NFL,kansas_city_chiefs,2013,1632
chris samuels,OL,nonwhite,NFL,washington_redskins,2005,1633
willie colon,OL,nonwhite,NFL,pittsburgh_steelers,2012,1634
ereck flowers,OL,nonwhite,NFL,new_york_giants,2016,1635
langston walker,OL,nonwhite,NFL,buffalo_bills,2008,1636
george bussey,OL,nonwhite,NFL,new_england_patriots,2009,1637
adam koets,OL,white,NFL,new_york_giants,2010,1638
tyson clabo,OL,white,NFL,atlanta_falcons,2007,1639
ryan young,OL,nonwhite,NFL,houston_texans,2002,1640
brendan mahon,OL,white,NFL,carolina_panthers,2018,1641
bradley bozeman,OL,white,NFL,baltimore_ravens,2018,1642
zach fulton,OL,nonwhite,NFL,kansas_city_chiefs,2015,1643
randall mcdaniel,OL,nonwhite,NFL,minnesota_vikings,1989,1644
barrett brooks,OL,nonwhite,NFL,philadelphia_eagles,1995,1645
denzelle good,OL,nonwhite,NFL,indianapolis_colts,2018,1646
nick kaczur,OL,white,NFL,new_england_patriots,2009,1647
cameron fleming,OL,nonwhite,NFL,new_england_patriots,2016,1648
jamey richard,OL,white,NFL,indianapolis_colts,2008,1649
cam robinson,OL,nonwhite,NFL,jacksonville_jaguars,2018,1650
justin mccray,OL,nonwhite,NFL,green_bay_packers,2018,1651
mitch johnson,OL,nonwhite,NFL,los_angeles_rams,1970,1652
marco rivera,OL,white,NFL,dallas_cowboys,2006,1653
ray mansfield,OL,white,NFL,pittsburgh_steelers,1976,1654
trai turner,OL,nonwhite,NFL,carolina_panthers,2016,1655
james lee,OL,nonwhite,NFL,tampa_bay_buccaneers,2008,1656
george hegamin,OL,nonwhite,NFL,dallas_cowboys,1994,1657
ed white,OL,white,NFL,minnesota_vikings,1970,1658
alex redmond,OL,white,NFL,cincinnati_bengals,2018,1659
nick martin,OL,white,NFL,houston_texans,2018,1660
larry brown,OL,nonwhite,NFL,pittsburgh_steelers,1976,1661
adam timmerman,OL,white,NFL,st_louis_rams,2000,1662
ryan diem,OL,white,NFL,indianapolis_colts,2006,1663
sam davis,OL,nonwhite,NFL,pittsburgh_steelers,1976,1664
ryan jensen,OL,white,NFL,tampa_bay_buccaneers,2018,1665
chris kemoeatu,OL,nonwhite,NFL,pittsburgh_steelers,2009,1666
donald stephenson,OL,nonwhite,NFL,denver_broncos,2016,1667
brian winters,OL,white,NFL,new_york_jets,2015,1668
edwin williams,OL,nonwhite,NFL,chicago_bears,2010,1669
flozell adams,OL,nonwhite,NFL,dallas_cowboys,2004,1670
harvey dahl,OL,white,NFL,st_louis_rams,2013,1671
trai essex,OL,nonwhite,NFL,pittsburgh_steelers,2007,1672
mike iupati,OL,nonwhite,NFL,san_francisco_49ers,2012,1673
ray brown,OL,nonwhite,NFL,san_francisco_49ers,1998,1674
paul mcquistan,OL,white,NFL,seattle_seahawks,2013,1675
bruce van dyke,OL,white,NFL,pittsburgh_steelers,1972,1676
harry swayne,OL,nonwhite,NFL,san_diego_chargers,1994,1677
kevin mawae,OL,nonwhite,NFL,new_york_jets,2000,1678
barry sims,OL,white,NFL,oakland_raiders,2003,1679
broderick thompson,OL,nonwhite,NFL,denver_broncos,1996,1680
jon runyan,OL,white,NFL,philadelphia_eagles,2001,1681
jamie dukes,OL,nonwhite,NFL,green_bay_packers,1994,1682
nate newton,OL,nonwhite,NFL,dallas_cowboys,1996,1683
king dunlap,OL,nonwhite,NFL,san_diego_chargers,2016,1684
billy turner,OL,nonwhite,NFL,denver_broncos,2018,1685
david binn,OL,white,NFL,san_diego_chargers,2005,1686
kevin donnalley,OL,white,NFL,houston_oilers,1992,1687
dick hart,OL,white,NFL,philadelphia_eagles,1970,1688
cal dixon,OL,white,NFL,new_york_jets,1993,1689
mansfield wrotto,OL,nonwhite,NFL,buffalo_bills,2010,1690
mike flanagan,OL,nonwhite,NFL,green_bay_packers,2002,1691
brandon linder,OL,white,NFL,jacksonville_jaguars,2018,1692
bryant mckinnie,OL,nonwhite,NFL,baltimore_ravens,2012,1693
fred quillan,OL,white,NFL,san_francisco_49ers,1987,1694
tra thomas,OL,nonwhite,NFL,philadelphia_eagles,2008,1695
mike mcglinchey,OL,white,NFL,san_francisco_49ers,2018,1696
andre smith,OL,nonwhite,NFL,cincinnati_bengals,2010,1697
casey rabach,OL,white,NFL,washington_redskins,2005,1698
lance louis,OL,nonwhite,NFL,indianapolis_colts,2015,1699
ray willis,OL,nonwhite,NFL,seattle_seahawks,2006,1700
bubba paris,OL,nonwhite,NFL,san_francisco_49ers,1987,1701
robert jenkins,OL,nonwhite,NFL,los_angeles_raiders,1994,1702
phil loadholt,OL,nonwhite,NFL,minnesota_vikings,2009,1703
joe berger,OL,white,NFL,dallas_cowboys,2008,1704
joe looney,OL,nonwhite,NFL,dallas_cowboys,2018,1705
dave herman,OL,white,NFL,new_york_jets,1970,1706
steve wisniewski,OL,white,NFL,los_angeles_raiders,1990,1707
dennis roland,OL,white,NFL,cincinnati_bengals,2010,1708
frank middleton,OL,nonwhite,NFL,oakland_raiders,2003,1709
mickey marvin,OL,white,NFL,los_angeles_raiders,1984,1710
tyrell crosby,OL,nonwhite,NFL,detroit_lions,2018,1711
jonathan goodwin,OL,nonwhite,NFL,san_francisco_49ers,2013,1712
alex mack,OL,white,NFL,atlanta_falcons,2016,1713
kolton miller,OL,white,NFL,oakland_raiders,2018,1714
steve wright,OL,white,NFL,los_angeles_raiders,1990,1715
larry allen,OL,nonwhite,NFL,dallas_cowboys,1996,1716
william roberts,OL,nonwhite,NFL,new_york_giants,1993,1717
james daniels,OL,nonwhite,NFL,chicago_bears,2018,1718
cameron hunt,OL,white,NFL,oakland_raiders,2018,1719
samson satele,OL,nonwhite,NFL,miami_dolphins,2014,1720
zach sterup,OL,white,NFL,miami_dolphins,2018,1721
jackie slater,OL,nonwhite,NFL,los_angeles_rams,1985,1722
tony hills,OL,nonwhite,NFL,new_orleans_saints,2016,1723
danny villa,OL,white,NFL,kansas_city_chiefs,1994,1724
eric kush,OL,white,NFL,chicago_bears,2018,1725
david stewart,OL,nonwhite,NFL,tennessee_titans,2010,1726
christian westerman,OL,white,NFL,cincinnati_bengals,2018,1727
john wilbur,OL,white,NFL,washington_redskins,1971,1728
wes schweitzer,OL,white,NFL,atlanta_falcons,2018,1729
doug legursky,OL,white,NFL,pittsburgh_steelers,2010,1730
wayne mulligan,OL,white,NFL,st_louis_cardinals,1971,1731
lincoln kennedy,OL,nonwhite,NFL,oakland_raiders,1997,1732
bryan bulaga,OL,white,NFL,green_bay_packers,2014,1733
paul fanaika,OL,white,NFL,arizona_cardinals,2014,1734
gerald perry,OL,nonwhite,NFL,los_angeles_raiders,1993,1735
evan mathis,OL,white,NFL,philadelphia_eagles,2014,1736
rashad butler,OL,nonwhite,NFL,houston_texans,2010,1737
john jerry,OL,nonwhite,NFL,new_york_giants,2016,1738
dan audick,OL,white,NFL,san_francisco_49ers,1981,1739
jesse sapolu,OL,white,NFL,san_francisco_49ers,1987,1740
bruce matthews,OL,white,NFL,tennessee_titans,1999,1741
woody peoples,OL,nonwhite,NFL,philadelphia_eagles,1980,1742
cole toner,OL,white,NFL,arizona_cardinals,2016,1743
charlie johnson,OL,nonwhite,NFL,indianapolis_colts,2008,1744
john flannery,OL,white,NFL,houston_oilers,1992,1745
brian habib,OL,white,NFL,denver_broncos,1996,1746
andrew whitworth,OL,white,NFL,los_angeles_rams,2018,1747
don maggs,OL,white,NFL,houston_oilers,1992,1748
erik pears,OL,white,NFL,buffalo_bills,2010,1749
chad clifton,OL,white,NFL,green_bay_packers,2002,1750
ronnie stanley,OL,nonwhite,NFL,baltimore_ravens,2016,1751
cole croston,OL,white,NFL,new_england_patriots,2018,1752
lyle sendlein,OL,white,NFL,arizona_cardinals,2015,1753
maurice williams,OL,nonwhite,NFL,jacksonville_jaguars,2006,1754
ben grubbs,OL,nonwhite,NFL,baltimore_ravens,2011,1755
aaron neary,OL,white,NFL,los_angeles_rams,2018,1756
wyatt teller,OL,white,NFL,buffalo_bills,2018,1757
taylor decker,OL,white,NFL,detroit_lions,2018,1758
kevin shaffer,OL,white,NFL,chicago_bears,2010,1759
kc mcdermott,OL,white,NFL,jacksonville_jaguars,2018,1760
joe staley,OL,white,NFL,san_francisco_49ers,2018,1761
joey hunt,OL,white,NFL,seattle_seahawks,2018,1762
antoine caldwell,OL,nonwhite,NFL,houston_texans,2012,1763
nick leckey,OL,white,NFL,arizona_cardinals,2006,1764
cole boozer,OL,white,NFL,tampa_bay_buccaneers,2018,1765
chad slade,OL,nonwhite,NFL,houston_texans,2018,1766
kyle fuller,OL,nonwhite,NFL,chicago_bears,2018,1767
kyle murphy,OL,white,NFL,los_angeles_rams,2018,1768
andy mccollum,OL,white,NFL,st_louis_rams,2001,1769
joe andruzzi,OL,white,NFL,new_england_patriots,2001,1770
josh andrews,OL,nonwhite,NFL,indianapolis_colts,2018,1771
david bakhtiari,OL,white,NFL,green_bay_packers,2016,1772
joe dahl,OL,white,NFL,detroit_lions,2018,1773
mike otto,OL,white,NFL,tennessee_titans,2013,1774
taylor hearn,OL,white,NFL,carolina_panthers,2018,1775
mike windt,OL,white,NFL,san_diego_chargers,2016,1776
jake grove,OL,white,NFL,oakland_raiders,2006,1777
jason kelce,OL,white,NFL,philadelphia_eagles,2018,1778
tim irwin,OL,white,NFL,minnesota_vikings,1989,1779
will house,OL,white,NFL,arizona_cardinals,2018,1780
braden smith,OL,white,NFL,indianapolis_colts,2018,1781
greg koch,OL,white,NFL,miami_dolphins,1987,1782
bob vogel,OL,white,NFL,baltimore_colts,1970,1783
chaz green,OL,nonwhite,NFL,oakland_raiders,2018,1784
jason spitz,OL,white,NFL,green_bay_packers,2009,1785
chris williams,OL,nonwhite,NFL,chicago_bears,2009,1786
jeremy zuttah,OL,nonwhite,NFL,baltimore_ravens,2016,1787
zane beadles,OL,white,NFL,denver_broncos,2011,1788
richmond webb,OL,nonwhite,NFL,cincinnati_bengals,2001,1789
nate solder,OL,white,NFL,new_york_giants,2018,1790
sam young,OL,white,NFL,miami_dolphins,2018,1791
lucas patrick,OL,white,NFL,green_bay_packers,2018,1792
steve mckinney,OL,white,NFL,indianapolis_colts,1998,1793
mark rodenhauser,OL,white,NFL,carolina_panthers,1996,1794
james carpenter,OL,nonwhite,NFL,new_york_jets,2015,1795
todd steussie,OL,white,NFL,minnesota_vikings,1998,1796
brian oneill,OL,white,NFL,minnesota_vikings,2018,1797
quinton spain,OL,nonwhite,NFL,tennessee_titans,2018,1798
matt paradis,OL,white,NFL,denver_broncos,2016,1799
jim ritcher,OL,white,NFL,buffalo_bills,1990,1800
floyd womack,OL,nonwhite,NFL,seattle_seahawks,2004,1801
seantrel henderson,OL,nonwhite,NFL,buffalo_bills,2015,1802
trey hopkins,OL,nonwhite,NFL,cincinnati_bengals,2018,1803
davin joseph,OL,nonwhite,NFL,st_louis_rams,2014,1804
corey linsley,OL,white,NFL,green_bay_packers,2016,1805
mike pouncey,OL,nonwhite,NFL,miami_dolphins,2016,1806
randy thomas,OL,nonwhite,NFL,new_york_jets,2001,1807
eric winston,OL,white,NFL,houston_texans,2011,1808
stefen wisniewski,OL,white,NFL,philadelphia_eagles,2016,1809
john alt,OL,nonwhite,NFL,kansas_city_chiefs,1993,1810
jahri evans,OL,nonwhite,NFL,new_orleans_saints,2006,1811
ricky siglar,OL,nonwhite,NFL,kansas_city_chiefs,1993,1812
ruben brown,OL,nonwhite,NFL,buffalo_bills,1996,1813
todd mcclure,OL,white,NFL,atlanta_falcons,2007,1814
lane johnson,OL,white,NFL,philadelphia_eagles,2018,1815
tom condon,OL,white,NFL,kansas_city_chiefs,1983,1816
petey perot,OL,white,NFL,philadelphia_eagles,1980,1817
cody wallace,OL,white,NFL,pittsburgh_steelers,2013,1818
fred miller,OL,nonwhite,NFL,tennessee_titans,2003,1819
dave manders,OL,white,NFL,dallas_cowboys,1972,1820
kenny wiggins,OL,white,NFL,detroit_lions,2018,1821
alan faneca,OL,white,NFL,pittsburgh_steelers,2005,1822
sebastian vollmer,OL,white,NFL,new_england_patriots,2015,1823
anthony castonzo,OL,white,NFL,indianapolis_colts,2015,1824
dwayne white,OL,nonwhite,NFL,new_york_jets,1993,1825
zack martin,OL,white,NFL,dallas_cowboys,2018,1826
bradley sowell,OL,white,NFL,chicago_bears,2018,1827
john miller,OL,nonwhite,NFL,buffalo_bills,2018,1828
pat donovan,OL,white,NFL,dallas_cowboys,1980,1829
patrick mannelly,OL,white,NFL,chicago_bears,2010,1830
josh walker,OL,nonwhite,NFL,houston_texans,2016,1831
todd herremans,OL,white,NFL,philadelphia_eagles,2008,1832
bobby hart,OL,nonwhite,NFL,cincinnati_bengals,2018,1833
jay hilgenberg,OL,white,NFL,chicago_bears,1985,1834
austin blythe,OL,white,NFL,los_angeles_rams,2018,1835
norm evans,OL,white,NFL,miami_dolphins,1972,1836
greg senat,OL,nonwhite,NFL,baltimore_ravens,2018,1837
kevin zeitler,OL,white,NFL,cincinnati_bengals,2015,1838
john greco,OL,white,NFL,new_york_giants,2018,1839
bob brown,OL,nonwhite,NFL,oakland_raiders,1972,1840
storm norton,OL,white,NFL,minnesota_vikings,2018,1841
kent hill,OL,nonwhite,NFL,los_angeles_rams,1985,1842
tony bergstrom,OL,white,NFL,washington_redskins,2018,1843
steve vallos,OL,white,NFL,cleveland_browns,2011,1844
lonie paxton,OL,white,NFL,new_england_patriots,2001,1845
luke joeckel,OL,white,NFL,jacksonville_jaguars,2013,1846
denver kirkland,OL,nonwhite,NFL,oakland_raiders,2016,1847
cornelius edison,OL,nonwhite,NFL,minnesota_vikings,2018,1848
jon stinchcomb,OL,white,NFL,new_orleans_saints,2006,1849
kevin gogan,OL,white,NFL,san_francisco_49ers,1998,1850
orlando brown,OL,nonwhite,NFL,baltimore_ravens,2018,1851
eben britton,OL,white,NFL,chicago_bears,2013,1852
bart oates,OL,white,NFL,new_york_giants,1991,1853
clint boling,OL,white,NFL,cincinnati_bengals,2018,1854
aq shipley,OL,nonwhite,NFL,baltimore_ravens,2013,1855
dylan gandy,OL,white,NFL,indianapolis_colts,2006,1856
jordan black,OL,white,NFL,kansas_city_chiefs,2006,1857
jamil demby,OL,white,NFL,los_angeles_rams,2018,1858
branden albert,OL,nonwhite,NFL,miami_dolphins,2016,1859
josh sitton,OL,white,NFL,green_bay_packers,2015,1860
guy bingham,OL,white,NFL,new_york_jets,1986,1861
michael dunn,OL,white,NFL,jacksonville_jaguars,2018,1862
art shell,OL,nonwhite,NFL,oakland_raiders,1972,1863
andy frederick,OL,white,NFL,chicago_bears,1984,1864
john jackson,OL,nonwhite,NFL,pittsburgh_steelers,1994,1865
brett romberg,OL,white,NFL,st_louis_rams,2006,1866
steve hutchinson,OL,white,NFL,minnesota_vikings,2009,1867
winston hill,OL,nonwhite,NFL,new_york_jets,1976,1868
justin murray,OL,nonwhite,NFL,oakland_raiders,2018,1869
germain ifedi,OL,nonwhite,NFL,seattle_seahawks,2016,1870
wade smith,OL,nonwhite,NFL,houston_texans,2011,1871
eugene monroe,OL,nonwhite,NFL,baltimore_ravens,2013,1872
will wolford,OL,white,NFL,buffalo_bills,1989,1873
stan walters,OL,white,NFL,philadelphia_eagles,1980,1874
jeremy trueblood,OL,white,NFL,tampa_bay_buccaneers,2006,1875
chester pitts,OL,nonwhite,NFL,houston_texans,2002,1876
ephraim salaam,OL,nonwhite,NFL,atlanta_falcons,1998,1877
justin pugh,OL,white,NFL,new_york_giants,2016,1878
justin hartwig,OL,white,NFL,pittsburgh_steelers,2009,1879
jonathan cooper,OL,nonwhite,NFL,washington_redskins,2018,1880
adam snyder,OL,white,NFL,san_francisco_49ers,2013,1881
bob schmidt,OL,white,NFL,houston_oilers,1962,1882
john davis,OL,white,NFL,buffalo_bills,1991,1883
marcus henry,OL,white,NFL,seattle_seahawks,2018,1884
tom compton,OL,white,NFL,atlanta_falcons,2016,1885
andrew wylie,OL,white,NFL,kansas_city_chiefs,2018,1886
bobbie williams,OL,nonwhite,NFL,philadelphia_eagles,2003,1887
will hernandez,OL,nonwhite,NFL,new_york_giants,2018,1888
robert turner,OL,white,NFL,tennessee_titans,2013,1889
adam lingner,OL,white,NFL,buffalo_bills,1993,1890
justin blalock,OL,nonwhite,NFL,atlanta_falcons,2007,1891
laadrian waddle,OL,nonwhite,NFL,detroit_lions,2015,1892
tyler larsen,OL,white,NFL,carolina_panthers,2016,1893
hank fraley,OL,white,NFL,philadelphia_eagles,2003,1894
austin corbett,OL,white,NFL,cleveland_browns,2018,1895
jeff saturday,OL,white,NFL,indianapolis_colts,2008,1896
bobby maples,OL,nonwhite,NFL,denver_broncos,1978,1897
henry lawrence,OL,nonwhite,NFL,los_angeles_raiders,1984,1898
billy price,OL,white,NFL,cincinnati_bengals,2018,1899
derrick graham,OL,nonwhite,NFL,kansas_city_chiefs,1994,1900
jake fisher,OL,white,NFL,cincinnati_bengals,2018,1901
walter jones,OL,nonwhite,NFL,seattle_seahawks,2005,1902
ed flanagan,OL,white,NFL,detroit_lions,1970,1903
roy foster,OL,nonwhite,NFL,miami_dolphins,1985,1904
stephen peterman,OL,white,NFL,detroit_lions,2010,1905
fernando velasco,OL,nonwhite,NFL,pittsburgh_steelers,2013,1906
ryan clady,OL,nonwhite,NFL,denver_broncos,2014,1907
weston richburg,OL,white,NFL,san_francisco_49ers,2018,1908
sid smith,OL,white,NFL,kansas_city_chiefs,1970,1909
brian blados,OL,white,NFL,cincinnati_bengals,1989,1910
joseph noteboom,OL,nonwhite,NFL,los_angeles_rams,2018,1911
doug van horn,OL,white,NFL,new_york_giants,1975,1912
